Number of tweets, features: (6809, 10)
Column: no_punk_no_abb

bert	0.8048677756741766	0.012698027544057215	0.8022742067926333	0.7701538091282402	0.017456975270120956	0.770085899034724	0.6921020316181152	0.01646182644866005	0.6778141643737923	0.7569034577851976	0.024961166492923185	0.7611270276071425	0.789476821623378	0.027493035161045093	0.7912437175713254	
doc2vec	0.7585622519514058	0.01089351396557167	0.7558014637237496	0.743428757668654	0.013085813122068432	0.7131757293311792	0.622777822292879	0.016907133546543277	0.6363028276169083	0.6774007122327697	0.029832983469033222	0.6782449636674032	0.7625087916763792	0.018673209091135914	0.767062983598114	
tfidf	0.7868742712529392	0.021385639852648842	0.7867845331302429	0.7598802879801222	0.018655357567235607	0.7623850775031115	0.6994965585226597	0.02960490272653051	0.7192699880238344	0.7382839860076531	0.019874058493431785	0.7555010790211293	0.43678277486746503	0.02337343522439957	0.4409003113556461	
tfidf, features=5000	0.7910169115640387	0.016345831874913345	0.791847504693564	0.5448953004690447	0.04033732924595349	0.5476380678358186	0.6931829034470933	0.016394621520521898	0.6995779778017419	0.7424728752618697	0.02359813588582139	0.7416925639526413	0.4367484891111789	0.021505902279564157	0.4409003113556461	
tfidf, ngrams=(1,2), features=5000	0.7896101234440702	0.01891492818153372	0.7878231748092198	0.5318410866073442	0.02130618619032931	0.556070361449094	0.6858624518450224	0.008114558723956847	0.6898933497437935	0.7408678724391283	0.01879918859962508	0.7416124985494458	0.43679559436702187	0.024782820868458323	0.4409003113556461	
tfidf, ngrams=(2,2), features=5000	0.7083575909119462	0.024809175461665386	0.7235530684763336	0.5959388584035498	0.021077643510490667	0.6354300511592718	0.6813224689383287	0.019243741326589143	0.694934971294619	0.7041155186203054	0.01189737355482503	0.7165744289973364	0.4367895283477658	0.024053104550797486	0.4409003113556461	
tfidf, min_df=0.05	0.630276427025194	0.025219344317331763	0.6348084422631953	0.5908903858323538	0.024784500408653112	0.6098994631054366	0.596272044574872	0.01823835552301464	0.6064789563196561	0.60738006755853	0.024472539342527844	0.6226826848277075	0.5968479498968643	0.018798953432633395	0.5979752626228397	
bow	0.7874678522732845	0.016260659722350492	0.7778917974821407	0.6146358405082563	0.016744046944361705	0.6284832596974071	0.7062041080597115	0.01626738747783846	0.7004886128290418	0.7469531231246762	0.01915235130988343	0.7443008435519449	0.43681255488002896	0.024830407874124313	0.4409003113556461	
bow, features=5000	0.7873226572559217	0.020133023328585017	0.7823488182684525	0.5763786397526216	0.018666522521646356	0.5990741404878377	0.7107966953852375	0.018684574377460135	0.6953043168406882	0.7524109316457495	0.018001837378689867	0.7459233417237435	0.43676148021128985	0.021544782752099815	0.4409003113556461	
bow, ngrams=(1,2), features=5000	0.7785553677079798	0.019549817511966768	0.7760043647266223	0.5707170097427581	0.020096440315001088	0.5943411346319616	0.6929602684426024	0.015773726428377443	0.6969588115420122	0.7514127661624365	0.01849771106194927	0.7521152771861266	0.4366652716077339	0.014987197529545655	0.4409003113556461	
bow, ngrams=(2,2), features=5000	0.7162531893614565	0.022422445541432284	0.7100735225692506	0.611543688844536	0.022102332216080413	0.6133379303796925	0.6706512838408294	0.02276231666407614	0.6875244821751613	0.6903525525803977	0.013570085070070608	0.695897324040978	0.43711425907638646	0.03786565826719961	0.4409003113556461	
bow, min_df=0.05	0.6205037386129494	0.02477933057004765	0.626690377381008	0.5703318327175599	0.019253040869838672	0.5966683323396522	0.5893020691276311	0.018464030459474014	0.5892196451255973	0.6006219663600931	0.011837061525737711	0.6222175918155912	0.5987451387941898	0.02246161286724959	0.6076771413729817	
End execution
