Number of tweets, features: (6921, 10)
Column: ekphrasis_no_symtags

bert	0.8069542493884793	0.012143220628783667	0.8017641584998549	0.7702250921447131	0.022898502706974855	0.7601939225962971	0.6902048934095052	0.015860748426881476	0.670938424894874	0.7477258918285826	0.01699927497890042	0.7554175733215589	0.7842994099188257	0.018674454776582677	0.7867380028837266	
doc2vec	0.7636997585352284	0.0193075210721065	0.7627023984207022	0.7402986339491873	0.01845624195890804	0.7438755032891208	0.62125248189128	0.017171710976412447	0.6410255525909206	0.6830423327506728	0.024107568162847967	0.6873179493580066	0.7658876103665104	0.019308596772226697	0.7632978927165107	
tfidf	0.7944556399898948	0.02112326132361986	0.7900045783119405	0.7578311580990315	0.015053991412166744	0.7674913689721711	0.7067945652707831	0.022275485538331707	0.6837985206736601	0.7241103109199187	0.02211304338161578	0.7426360723405472	0.43249434361005246	0.019426310697421508	0.45528892239404445	
tfidf, features=5000	0.7920612460718288	0.02442695169291393	0.7955077914219082	0.7521155864393239	0.012479018571484028	0.7602279905597797	0.6783385302931786	0.013046262597220687	0.6491595316039266	0.7315865810975895	0.019788543315527107	0.7390249239570422	0.4324242675937328	0.01366644895166223	0.45528892239404445	
tfidf, ngrams=(1,2), features=5000	0.7913903039492313	0.010763187403420001	0.7834834020487847	0.7489085490038156	0.022359727728767254	0.7433479079321376	0.6818007387816198	0.021417178538662082	0.6717340114400439	0.7338830499065085	0.029030590060275852	0.7247699818162588	0.43262649794834385	0.02819960315568993	0.45528892239404445	
tfidf, ngrams=(2,2), features=5000	0.7186527634935358	0.016273366733185857	0.7190551498624793	0.5912629067521776	0.023271815062015793	0.6060629073909911	0.6697322363985876	0.02295236113043327	0.686296893528506	0.69964796020854	0.012594453140231282	0.6950292825492125	0.4328046247816547	0.0365656066635902	0.45528892239404445	
tfidf, min_df=0.05	0.6565574567180723	0.020473442141709028	0.6425381110998192	0.6261521168792475	0.0248216840501736	0.6324328665755834	0.6127056365997536	0.019145618859498822	0.6136587063559424	0.6370097581534879	0.01790455803993998	0.6393058783448426	0.6524962376780373	0.02242760275750801	0.6472792446728429	
bow	0.7895713565321035	0.01358157766267008	0.7906016921418278	0.6714464622397633	0.024400486202014227	0.6746693120465319	0.7119366861733665	0.017876096590938143	0.6848942753996907	0.7447190376033863	0.030533602241351255	0.7377942162574841	0.4326014994929815	0.026904756254481275	0.45528892239404445	
bow, features=5000	0.7871492568582459	0.011876867650927858	0.7861046884885928	0.6406197638977738	0.02596493176695416	0.6672803215209645	0.7027202333384845	0.01894762204438102	0.6953855313845232	0.7378181691949842	0.011688219156323782	0.7301829512340747	0.43255136301461344	0.023795746889657774	0.45528892239404445	
bow, ngrams=(1,2), features=5000	0.7856142426336625	0.013935991968643197	0.7884598228205962	0.6207801611768451	0.017409796701121374	0.6262626377232876	0.7109405699545687	0.01571445054943998	0.7016258384171215	0.7385527680236796	0.011851132273267888	0.7434866598732994	0.4326963290570747	0.031023400818350182	0.45528892239404445	
bow, ngrams=(2,2), features=5000	0.7227973576411808	0.022345027080532983	0.7186822203605242	0.5986338503974195	0.027448500831317103	0.6003170621080429	0.6762128615750975	0.02028177323558885	0.6722595254431614	0.6964807336672708	0.01815872991645906	0.7011996047527115	0.43259855558822097	0.026431818091805236	0.45528892239404445	
bow, min_df=0.05	0.6471916403416861	0.012262689508605198	0.6340530175345328	0.6279219326608168	0.03350496714809766	0.624498490899382	0.6193414308019974	0.021697236292458857	0.6227633668690558	0.6333902298584139	0.014047332838732522	0.6355958795953215	0.6508534959355906	0.023374386748772163	0.6435017114168825	
End execution
